primary,change,interupt,initiat,engage,approach,response,expect,new,same,relative,objects,sequence,trans,avoid,control,touch,sample
0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1
0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1
0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1
0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1
1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1
1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1
0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1
1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1
1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1
1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1
1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1
1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1
1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1
0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1
1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1
1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1
1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1
0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1
1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1
0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1
0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1
1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1
0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1
1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1
1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1
1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1
1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1
1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1
0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1
1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1
0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1
1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1
1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1
0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1
1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1
1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1
0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1
0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1
0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1
1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1
0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1
1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1
1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1
1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1
1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1
1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1
1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1
1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1
1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1
1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1
0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1
1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1
0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1
0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1
1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1
1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1
0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1
1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1
0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1
1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1,1
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1
0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1
1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1
0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1
0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1
0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1
0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1
0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1
0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1
1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1
1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1
0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1
0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1
0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1
1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1
1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1
1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1
0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1
0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1
0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1
1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1
1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1
1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1
1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1
0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1
1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1
0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1
1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1
0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1
1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1
1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1
0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1
1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1
1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1
0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1
1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1
1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1
0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1
0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1
0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1
1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1
1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1
0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1
